VIN,timestamp,speed,rpm,calculatedEngineload,coolantTemperature,latitude,longitude,fuelconsumption
1HGCM82633A004366,1462539398057,34,7500,18,36.06593407,41.9491,-71.4118,
1LNHM81W8YY836544,1462539398117,34,8000,19,36.17582418,41.90567,-71.4302,
1ZVHT82H485113470,1462539398177,45,8500,20,36.28571429,41.60393,-71.261,
JTMKF4DV5B5309268,1462539398237,45,9000,21.43113553,36.3956044,41.70712,-71.2868,
WP0CA29863U153395,1462539398297,4,3000,22.6670853,36.50549451,41.51992,-71.774,
2FTRX07W53C371596,1462539398357,54,2000,23.90303506,36.61538462,41.51514,-71.4569,
1FAHP26W49G252754,1462539398417,54,4000,25.13898482,36.72527473,41.44764,-71.6388,
JH4TB2H26CC000015,1462539398477,3,4000,26.37493459,36.83516484,41.9984,-71.5763,
1HGCM82633A004367,1462539398537,43,4500,27.61088435,36.94505495,41.5289,-71.5299,
1LNHM81W8YY836545,1462539398597,3,5000,28.84683412,37.05494505,41.62941,-71.1872,
1ZVHT82H485113471,1462539398657,42,5500,30.08278388,37.16483516,41.4236,-71.5232,
JTMKF4DV5B5309269,1462539398717,23,6000,31.31873365,37.27472527,41.37532,-71.6439,
WP0CA29863U153396,1462539398777,32,6500,20,37.38461538,41.481,-71.5269,
2FTRX07W53C371597,1462539398837,45,7000,23,37.49450549,41.43245,-71.4635,
1FAHP26W49G252755,1462539398897,56,7500,23,37.6043956,41.37532,-71.6439,
JH4TB2H26CC000016,1462539398957,57,8000,25,37.71428571,41.72618,-71.2705,
1HGCM82633A004368,1462539399017,38,8500,25,37.82417582,41.70548,-71.4512,
1LNHM81W8YY836546,1462539399077,23,9000,15,37.93406593,41.68246,-71.5577,
1ZVHT82H485113472,1462539399137,23,3000,25,38.04395604,41.74805,-71.4098,
JTMKF4DV5B5309270,1462539399197,45,2000,25,38.15384615,41.70681,-71.3911,
WP0CA29863U153397,1462539399257,3,4000,28,38.26373626,41.35488,-71.8039,
2FTRX07W53C371598,1462539399317,23,4000,14,38.37362637,41.50155,-71.5847,
1FAHP26W49G252756,1462539399377,34,4500,24,38.48351648,41.70375,-71.5186,
JH4TB2H26CC000017,1462539399437,34,5000,19,38.59340659,41.44408,-71.6956,
1HGCM82633A004369,1462539399497,45,5500,19,38.7032967,42.00173,-71.5072,
1LNHM81W8YY836547,1462539399557,45,6000,20.42307692,38.81318681,41.98817,-71.5519,
1ZVHT82H485113473,1462539399617,4,6500,20.20879121,38.92307692,41.51495,-71.6848,
JTMKF4DV5B5309271,1462539399677,54,7000,19.99450549,39.03296703,41.82275,-71.4145,
WP0CA29863U153398,1462539399737,54,7500,19.78021978,39.14285714,41.81835,-71.4249,
2FTRX07W53C371599,1462539399797,3,8000,19.56593407,39.25274725,41.8208,-71.4131,
1FAHP26W49G252757,1462539399857,43,8500,19.35164835,39.36263736,41.8592,-71.4314,
JH4TB2H26CC000018,1462539399917,3,9000,19.13736264,39.47252747,41.7883,-71.4043,
1HGCM82633A004370,1462539399977,42,3000,18.92307692,39.58241758,41.83635,-71.3943,
1LNHM81W8YY836548,1462539400037,23,2000,18.70879121,39.69230769,41.79855,-71.4245,
1ZVHT82H485113474,1462539400097,32,4000,18.49450549,39.8021978,41.8393,-71.438,
JTMKF4DV5B5309272,1462539400157,45,4000,18.28021978,39.91208791,41.8191,-71.4478,
WP0CA29863U153399,1462539400217,56,3000,18.06593407,40.02197802,41.77687,-71.4367,
2FTRX07W53C371600,1462539400277,57,2000,17.85164835,40.13186813,41.8537,-71.4735,
1FAHP26W49G252758,1462539400337,38,4000,17.63736264,40.24175824,41.82674,-71.3977,
JH4TB2H26CC000019,1462539400397,23,4000,17.42307692,40.35164835,41.8124,-71.3683,
1HGCM82633A004371,1462539400457,23,4500,17.20879121,40.46153846,41.7695,-71.3556,
1LNHM81W8YY836549,1462539400517,45,5000,16.99450549,40.57142857,41.84325,-71.3539,
1ZVHT82H485113475,1462539400577,3,5500,16.78021978,40.68131868,41.8945,-71.5165,
JTMKF4DV5B5309273,1462539400637,23,6000,16.56593407,40.79120879,41.8415,-71.4404,
WP0CA29863U153400,1462539400697,34,6500,16.35164835,40.9010989,41.82513,-71.4947,
2FTRX07W53C371601,1462539400757,34,7000,16.13736264,12,41.7715,-71.4649,
1FAHP26W49G252759,1462539400817,45,7500,15.92307692,34,41.76435,-71.5097,
JH4TB2H26CC000020,1462539400877,45,8000,15.70879121,42,41.87177,-71.5585,
1HGCM82633A004372,1462539400937,4,8500,15.49450549,56,43.00176,-71.1549,
1LNHM81W8YY836550,1462539400997,54,9000,15.28021978,45,42.74999,-71.4643,
1ZVHT82H485113476,1462539401057,54,3000,15.06593407,34,42.85489,-71.6082,
JTMKF4DV5B5309274,1462539401117,3,2000,14.85164835,34,43.00035,-71.3514,
WP0CA29863U153401,1462539401177,43,4000,14.63736264,54,42.74259,-71.6661,
2FTRX07W53C371602,1462539401237,3,4000,14.42307692,43,43.04837,-71.3078,
1FAHP26W49G252760,1462539401297,42,4500,14.20879121,44.43026205,42.96782,-71.2345,
JH4TB2H26CC000021,1462539401357,23,5000,17,45.09672745,43.14175,-71.2488,
1HGCM82633A004373,1462539401417,32,5500,18,45.76319285,42.88649,-71.3002,
1LNHM81W8YY836551,1462539401477,45,6000,19,46.42965825,43.0059,-71.0132,
1ZVHT82H485113477,1462539401537,56,6500,20,47.09612366,43.0059,-71.0132,
JTMKF4DV5B5309275,1462539401597,57,7000,21.43113553,47.76258906,43.04508,-71.071,
WP0CA29863U153402,1462539401657,38,7500,22.6670853,48.42905446,42.9769,-71.8101,
2FTRX07W53C371603,1462539401717,23,8000,23.90303506,49.09551986,42.98612,-71.1252,
1FAHP26W49G252761,1462539401777,23,8500,25.13898482,49.76198527,43.0375,-71.5702,
JH4TB2H26CC000022,1462539401837,45,9000,26.37493459,50.42845067,43.10215,-71.6021,
1HGCM82633A004374,1462539401897,3,3000,27.61088435,51.09491607,42.93571,-71.8665,
1LNHM81W8YY836552,1462539401957,23,2000,28.84683412,51.76138148,42.74702,-71.7759,
1ZVHT82H485113478,1462539402017,34,4000,30.08278388,52.42784688,42.73991,-71.5804,
JTMKF4DV5B5309276,1462539402077,34,4000,31.31873365,53.09431228,42.75982,-71.4208,
WP0CA29863U153403,1462539402137,45,4500,20,53.76077768,42.85059,-71.4538,
2FTRX07W53C371604,1462539402197,45,5000,23,54.42724309,42.88048,-71.3821,
1FAHP26W49G252762,1462539402257,4,5500,23,55.09370849,42.85805,-71.5122,
JH4TB2H26CC000023,1462539402317,54,6000,25,55.76017389,42.83169,-71.6674,
1HGCM82633A004375,1462539402377,54,6500,25,56.42663929,42.89943,-71.6806,
1LNHM81W8YY836553,1462539402437,3,7000,15,57.0931047,42.799,-71.9508,
1ZVHT82H485113479,1462539402497,43,7500,25,57.7595701,42.74889,-71.4649,
JTMKF4DV5B5309277,1462539402557,3,8000,25,58.4260355,42.95212,-71.6539,
WP0CA29863U153404,1462539402617,42,8500,28,59.09250091,42.72482,-71.4924,
2FTRX07W53C371605,1462539402677,23,9000,14,59.75896631,42.77074,-71.5105,
1FAHP26W49G252763,1462539402737,32,3000,24,60.42543171,42.77417,-71.4731,
JH4TB2H26CC000024,1462539402797,45,2000,19,61.09189711,42.97827,-71.6941,
1HGCM82633A004376,1462539402857,56,4000,19,61.75836252,42.75373,-71.8671,
1LNHM81W8YY836554,1462539402917,57,4000,20.42307692,62.42482792,43.0059,-71.0132,
1ZVHT82H485113480,1462539402977,38,4500,20.20879121,63.09129332,42.73418,-71.3236,
JTMKF4DV5B5309278,1462539403037,23,5000,19.99450549,63.75775872,43.03149,-71.196,
WP0CA29863U153405,1462539403097,23,5500,19.78021978,64.42422413,42.79246,-71.2132,
2FTRX07W53C371606,1462539403157,45,6000,19.56593407,65.09068953,42.90226,-71.7845,
1ZVHT82H485113480,1462539403217,3,6500,19.35164835,65.75715493,42.81949,-71.8506,
JTMKF4DV5B5309278,1462539403277,23,7000,19.13736264,66.42362034,42.83018,-71.7818,
WP0CA29863U153405,1462539403337,34,7500,18.92307692,67.09008574,42.80519,-71.2988,
2FTRX07W53C371606,1462539403397,34,8000,18.70879121,67.75655114,43.31913,-70.8183,
JH4TB2H26CC000000,1462539403457,45,8500,18.49450549,68.42301654,43.26914,-70.5983,
1HGCM82633A004352,1462539403517,45,9000,18.28021978,69.08948195,42.98998,-71.4638,
1LNHM81W8YY836530,1462539403577,4,3000,18.06593407,69.75594735,42.99068,-71.4868,
1ZVHT82H485113456,1462539403637,54,2000,17.85164835,70.42241275,42.96768,-71.4483,
JTMKF4DV5B5309254,1462539403697,54,4000,17.63736264,71.08887815,43.00603,-71.4472,
WP0CA29863U153381,1462539403757,3,4000,17.42307692,71.75534356,42.95212,-71.6539,
2FTRX07W53C371582,1462539403817,43,4500,17.20879121,72.42180896,43.05879,-71.4441,
1FAHP26W49G252740,1462539403877,3,5000,16.99450549,73.08827436,42.95212,-71.6539,
JH4TB2H26CC000001,1462539403937,42,5500,16.78021978,73.75473977,42.95212,-71.6539,
1HGCM82633A004353,1462539403997,23,6000,16.56593407,74.42120517,42.97258,-71.4135,
1LNHM81W8YY836531,1462539404057,32,6500,16.35164835,75.08767057,42.94255,-71.5199,
1ZVHT82H485113457,1462539404117,45,7000,16.13736264,75.75413597,42.95212,-71.6539,
JTMKF4DV5B5309255,1462539404177,56,7500,15.92307692,76.42060138,43.9513,-71.5034,
WP0CA29863U153382,1462539404237,57,8000,15.70879121,23,43.4447,-71.784,
2FTRX07W53C371583,1462539404297,38,8500,15.49450549,23,43.70506,-71.6278,
1FAHP26W49G252741,1462539404357,23,9000,15.28021978,23,43.33835,-71.2931,
JH4TB2H26CC000002,1462539404417,23,3000,15.06593407,34,43.45956,-71.4735,
1HGCM82633A004354,1462539404477,45,2000,14.85164835,34,43.25605,-71.9541,
1LNHM81W8YY836532,1462539404537,3,4000,14.63736264,65,43.6158,-71.7501,
1ZVHT82H485113458,1462539404597,23,4000,14.42307692,56,43.88768,-71.6516,
JTMKF4DV5B5309256,1462539404657,34,4500,14.20879121,45,43.34614,-71.5443,
WP0CA29863U153383,1462539404717,34,5000,17,45,43.35401,-71.2282,
2FTRX07W53C371584,1462539404777,45,5500,18,56,43.72109,-71.4965,
1FAHP26W49G252742,1462539404837,45,6000,19,67,43.80294,-71.4513,
JH4TB2H26CC000003,1462539404897,4,6500,20,56,43.20419,-71.7071,
1HGCM82633A004355,1462539404957,54,7000,21.43113553,45,43.50641,-71.8728,
1LNHM81W8YY836533,1462539405017,54,7500,22.6670853,44,43.46617,-71.7365,
1ZVHT82H485113459,1462539405077,3,8000,23.90303506,45,43.96754,-71.8409,
JTMKF4DV5B5309257,1462539405137,43,8500,25.13898482,56,43.42348,-71.9365,
WP0CA29863U153384,1462539405197,3,9000,26.37493459,67,43.22859,-71.3611,
2FTRX07W53C371585,1462539405257,42,3000,27.61088435,64.09558824,43.44446,-71.6603,
1FAHP26W49G252743,1462539405317,23,2000,28.84683412,66.09313725,43.42975,-71.3752,
JH4TB2H26CC000004,1462539405377,32,4000,30.08278388,68.09068627,43.96754,-71.8409,
1HGCM82633A004356,1462539405437,45,4000,31.31873365,70.08823529,43.56833,-71.9642,
1LNHM81W8YY836534,1462539405497,56,3000,20,72.08578431,43.71379,-71.8064,
1ZVHT82H485113460,1462539405557,57,2000,23,74.08333333,43.17347,-71.8172,
JTMKF4DV5B5309258,1462539405617,38,4000,23,76.08088235,43.52167,-71.7382,
WP0CA29863U153385,1462539405677,23,4000,25,78.07843137,43.11942,-71.9211,
2FTRX07W53C371586,1462539405737,23,4500,25,80.07598039,43.73783,-71.6044,
1FAHP26W49G252744,1462539405797,45,5000,15,43,43.55715,-71.4384,
JH4TB2H26CC000005,1462539405857,3,5500,25,34,43.58897,-71.4455,
1HGCM82633A004357,1462539405917,23,6000,25,32,43.55588,-71.3985,
1LNHM81W8YY836535,1462539405977,34,6500,28,23,44.05198,-71.6606,
1ZVHT82H485113461,1462539406037,34,7000,14,12,43.46856,-71.5371,
JTMKF4DV5B5309259,1462539406097,45,7500,24,34,43.64456,-71.5049,
WP0CA29863U153386,1462539406157,45,8000,19,23,43.71218,-71.393,
2FTRX07W53C371587,1462539406217,4,8500,19,23,43.32582,-72.0265,
1FAHP26W49G252745,1462539406277,54,9000,20.42307692,23,43.60768,-71.6437,
JH4TB2H26CC000006,1462539406337,54,3000,20.20879121,34,43.41886,-72,
1HGCM82633A004358,1462539406397,3,2000,19.99450549,23,43.25588,-71.3976,
1LNHM81W8YY836536,1462539406457,43,4000,19.78021978,34,43.88001,-71.3948,
1ZVHT82H485113462,1462539406517,3,4000,19.56593407,23,43.35684,-71.9255,
JTMKF4DV5B5309260,1462539406577,42,4500,19.35164835,23,43.21663,-71.2079,
WP0CA29863U153387,1462539406637,23,5000,19.13736264,34,44.0285,-71.687,
2FTRX07W53C371588,1462539406697,32,5500,18.92307692,23,43.30368,-71.3215,
1FAHP26W49G252746,1462539406757,45,6000,18.70879121,25,43.75384,-71.645,
JH4TB2H26CC000007,1462539406817,56,6500,18.49450549,26,43.80637,-71.8795,
1HGCM82633A004359,1462539406877,57,7000,18.28021978,26,43.38857,-71.742,
1LNHM81W8YY836537,1462539406937,38,7500,18.06593407,27.85,43.52318,-71.5876,
1ZVHT82H485113463,1462539406997,23,8000,17.85164835,28.11911765,43.20361,-71.5509,
JTMKF4DV5B5309261,1462539407057,23,8500,17.63736264,28.38823529,43.31028,-71.6629,
WP0CA29863U153388,1462539407117,45,9000,17.42307692,28.65735294,43.31726,-71.9271,
2FTRX07W53C371589,1462539407177,3,3000,17.20879121,28.92647059,43.96754,-71.8409,
1FAHP26W49G252747,1462539407237,23,2000,16.99450549,29.19558824,43.15247,-71.4365,
JH4TB2H26CC000008,1462539407297,34,4000,16.78021978,29.46470588,43.44673,-71.5785,
1HGCM82633A004360,1462539407357,34,4000,16.56593407,29.73382353,43.28384,-71.8254,
1LNHM81W8YY836538,1462539407417,45,4500,16.35164835,30.00294118,43.93822,-71.8885,
1ZVHT82H485113464,1462539407477,45,5000,16.13736264,30.27205882,43.17305,-72.0976,
JTMKF4DV5B5309262,1462539407537,4,5500,15.92307692,30.54117647,43.08099,-71.7233,
WP0CA29863U153389,1462539407597,54,6000,15.70879121,30.81029412,43.87436,-71.9177,
2FTRX07W53C371590,1462539407657,54,6500,15.49450549,31.07941176,43.50176,-72.013,
1FAHP26W49G252748,1462539407717,3,7000,15.28021978,31.34852941,43.43002,-71.9046,
JH4TB2H26CC000009,1462539407777,43,7500,15.06593407,31.61764706,43.49637,-71.5197,
1HGCM82633A004361,1462539407837,3,8000,14.85164835,31.88676471,43.11587,-71.1108,
1LNHM81W8YY836539,1462539407897,42,8500,14.63736264,32.15588235,43.17998,-71.1392,
1ZVHT82H485113465,1462539407957,23,9000,14.42307692,32.425,43.96754,-71.8409,
JTMKF4DV5B5309263,1462539408017,32,3000,14.20879121,32.69411765,43.52487,-71.4458,
WP0CA29863U153390,1462539408077,45,2000,17,32.96323529,43.52487,-71.4458,
2FTRX07W53C371591,1462539408137,56,4000,18,33.23235294,43.21371,-71.5377,
1FAHP26W49G252749,1462539408197,57,4000,19,33.50147059,43.31028,-71.6629,
JH4TB2H26CC000010,1462539408257,38,4500,20,33.77058824,43.2838,-71.6383,
1HGCM82633A004362,1462539408317,23,5000,21.43113553,34.03970588,43.14461,-71.5358,
1LNHM81W8YY836540,1462539408377,23,5500,22.6670853,34.30882353,43.2134,-71.5172,
1ZVHT82H485113466,1462539408437,45,6000,23.90303506,34.57794118,43.31773,-71.4534,
JTMKF4DV5B5309264,1462539408497,3,6500,25.13898482,34.84705882,43.01428,-71.881,
WP0CA29863U153391,1462539408557,23,7000,26.37493459,35.11617647,43.89715,-71.3092,
2FTRX07W53C371592,1462539408617,34,7500,27.61088435,35.38529412,42.94642,-72.2862,
1FAHP26W49G252750,1462539408677,34,8000,28.84683412,35.65441176,42.9471,-72.243,
JH4TB2H26CC000011,1462539408737,45,8500,30.08278388,35.92352941,42.92179,-72.0055,
1HGCM82633A004363,1462539408797,45,9000,31.31873365,36.19264706,43.06042,-71.9507,
1LNHM81W8YY836541,1462539408857,4,3000,20,36.46176471,42.79107,-72.4352,
1ZVHT82H485113467,1462539408917,54,2000,23,36.73088235,43.00543,-71.9164,
JTMKF4DV5B5309265,1462539408977,54,4000,23,37,42.87182,-72.4716,
WP0CA29863U153392,1462539409037,3,4000,25,37.26911765,42.89987,-72.0633,
2FTRX07W53C371593,1462539409097,43,4500,25,37.53823529,43.00973,-72.1938,
1FAHP26W49G252751,1462539409157,3,5000,15,37.80735294,42.87058,-72.2998,
JH4TB2H26CC000012,1462539409217,42,5500,25,38.07647059,42.75474,-72.1484,
1HGCM82633A004364,1462539409277,23,6000,25,38.34558824,43.05529,-72.2615,
1LNHM81W8YY836542,1462539409337,32,6500,28,38.61470588,42.97511,-71.9891,
1ZVHT82H485113468,1462539409397,45,7000,14,38.88382353,42.94118,-72.0604,
JTMKF4DV5B5309266,1462539409457,56,7500,24,39.15294118,42.79763,-72.4952,
WP0CA29863U153393,1462539409517,57,8000,19,39.42205882,42.8271,-72.0342,
2FTRX07W53C371594,1462539409577,38,8500,19,39.69117647,42.93218,-72.1622,
1FAHP26W49G252752,1462539409637,23,9000,20.42307692,39.96029412,43.12552,-72.2138,
JH4TB2H26CC000013,1462539409697,23,3000,20.20879121,40.22941176,43.02523,-72.1437,
1HGCM82633A004365,1462539409757,45,2000,19.99450549,40.49852941,42.88492,-71.9513,
1LNHM81W8YY836543,1462539409817,3,4000,19.78021978,40.76764706,42.74984,-72.0103,
1ZVHT82H485113469,1462539409877,23,4000,19.56593407,41.03676471,42.91397,-72.4152,
JTMKF4DV5B5309267,1462539409937,34,4500,19.35164835,41.30588235,43.07866,-72.0959,
WP0CA29863U153394,1462539409997,34,5000,19.13736264,41.575,42.82216,-72.1762,
2FTRX07W53C371595,1462539410057,45,5500,18.92307692,41.84411765,42.89934,-72.5163,
1FAHP26W49G252753,1462539410117,45,6000,18.70879121,42.11323529,42.97107,-72.4251,
JH4TB2H26CC000014,1462539410177,4,6500,18.49450549,42.38235294,42.8908,-71.9334,
1HGCM82633A004366,1462539410237,54,7000,18.28021978,42.65147059,42.87341,-72.3151,
1LNHM81W8YY836544,1462539410297,54,7500,18.06593407,42.92058824,42.77563,-72.3389,
1ZVHT82H485113470,1462539410357,3,8000,17.85164835,23,42.74513,-72.1509,
JTMKF4DV5B5309268,1462539410417,43,8500,17.63736264,23,45.08572,-71.3457,
WP0CA29863U153395,1462539410477,3,9000,17.42307692,23,44.31361,-71.7975,
2FTRX07W53C371596,1462539410537,42,3000,17.20879121,32,44.46334,-71.1909,
1FAHP26W49G252754,1462539410597,23,2000,16.99450549,23,43.28616,-72.1488,
JH4TB2H26CC000015,1462539410657,32,4000,16.78021978,22,44.28177,-71.6923,
1HGCM82633A004367,1462539410717,45,4000,16.56593407,34,44.69565,-71.3874,
1LNHM81W8YY836545,1462539410777,56,3000,16.35164835,34,44.89389,-71.4477,
1ZVHT82H485113471,1462539410837,57,2000,16.13736264,23.26320297,44.10121,-71.8542,
JTMKF4DV5B5309269,1462539410897,38,4000,15.92307692,21.91270847,44.7893,-71.1539,
WP0CA29863U153396,1462539410957,23,4000,15.70879121,20.56221396,44.20012,-71.6996,
2FTRX07W53C371597,1462539411017,23,4500,15.49450549,19.21171946,44.38656,-71.1627,
1FAHP26W49G252755,1462539411077,45,5000,15.28021978,17.86122495,44.61061,-71.4815,
JH4TB2H26CC000016,1462539411137,3,5500,15.06593407,16.51073045,44.37687,-71.4644,
1HGCM82633A004368,1462539411197,23,6000,14.85164835,15.16023594,44.48376,-71.55,
1LNHM81W8YY836546,1462539411257,34,6500,14.63736264,13.80974144,44.22586,-71.8737,
1ZVHT82H485113472,1462539411317,34,7000,14.42307692,45,44.69565,-71.3874,
JTMKF4DV5B5309270,1462539411377,45,7500,14.20879121,11.10875242,44.60833,-71.2434,
WP0CA29863U153397,1462539411437,45,8000,17,9.758257919,44.69565,-71.3874,
2FTRX07W53C371598,1462539411497,4,8500,18,8.407763413,44.71977,-71.594,
1FAHP26W49G252756,1462539411557,54,9000,19,23,45.08555,-71.3072,
JH4TB2H26CC000017,1462539411617,54,3000,20,32,44.27152,-71.5175,
1HGCM82633A004369,1462539411677,3,2000,21.43113553,33,44.69565,-71.3874,
1LNHM81W8YY836547,1462539411737,43,4000,22.6670853,23,44.37877,-71.6225,
1ZVHT82H485113473,1462539411797,3,4000,23.90303506,23,43.24272,-72.3027,
JTMKF4DV5B5309271,1462539411857,42,4500,25.13898482,34,43.14238,-72.3258,
WP0CA29863U153398,1462539411917,23,5000,26.37493459,23,43.24947,-72.3903,
2FTRX07W53C371599,1462539411977,32,5500,27.61088435,23,42.9471,-72.243,
1FAHP26W49G252757,1462539412037,45,6000,28.84683412,26,43.23181,-72.1756,
JH4TB2H26CC000018,1462539412097,56,6500,30.08278388,29,43.19533,-72.2689,
1HGCM82633A004370,1462539412157,57,7000,31.31873365,32,43.07541,-72.419,
1LNHM81W8YY836548,1462539412217,38,7500,20,21,43.14225,-72.4483,
1ZVHT82H485113474,1462539412277,23,8000,23,34,43.82239,-71.0928,
JTMKF4DV5B5309272,1462539412337,23,8500,23,28.15384615,43.63028,-72.1354,
WP0CA29863U153399,1462539412397,45,9000,25,28.26373626,43.82738,-72.139,
2FTRX07W53C371600,1462539412457,3,3000,25,28.37362637,43.34138,-70.9557,
1FAHP26W49G252758,1462539412517,23,2000,15,28.48351648,43.38807,-72.2437,
JH4TB2H26CC000019,1462539412577,34,4000,25,28.59340659,44.11416,-71.9489,
1HGCM82633A004371,1462539412637,34,4000,25,28.7032967,43.65917,-72.0133,
1LNHM81W8YY836549,1462539412697,45,4500,28,28.81318681,43.37456,-72.3415,
1ZVHT82H485113475,1462539412757,45,5000,14,28.92307692,43.47634,-72.3334,
JTMKF4DV5B5309273,1462539412817,4,5500,24,29.03296703,43.3645,-72.194,
WP0CA29863U153400,1462539412877,54,6000,19,29.14285714,43.58177,-72.0974,
2FTRX07W53C371601,1462539412937,54,6500,19,29.25274725,43.61485,-72.1206,
1FAHP26W49G252759,1462539412997,3,7000,20.42307692,29.36263736,43.57957,-72.0854,
JH4TB2H26CC000020,1462539413057,43,7500,20.20879121,29.47252747,43.701,-72.2006,
1HGCM82633A004372,1462539413117,3,8000,19.99450549,29.58241758,43.4375,-72.0719,
1LNHM81W8YY836550,1462539413177,42,8500,19.78021978,29.69230769,43.30406,-72.1353,
1ZVHT82H485113476,1462539413237,23,9000,19.56593407,29.8021978,43.51638,-72.1295,
JTMKF4DV5B5309274,1462539413297,32,3000,19.35164835,29.91208791,43.36562,-72.1256,
WP0CA29863U153401,1462539413357,45,2000,19.13736264,30.02197802,43.71976,-72.2507,
2FTRX07W53C371602,1462539413417,56,4000,18.92307692,30.13186813,43.96754,-71.8409,
1FAHP26W49G252760,1462539413477,57,4000,18.70879121,30.24175824,43.44415,-72.0887,
JH4TB2H26CC000021,1462539413537,38,4500,18.49450549,30.35164835,44.03713,-72.0566,
1HGCM82633A004373,1462539413597,23,5000,18.28021978,30.46153846,43.64295,-72.244,
1LNHM81W8YY836551,1462539413657,23,5500,18.06593407,30.57142857,43.82386,-72.133,
1ZVHT82H485113477,1462539413717,45,6000,17.85164835,30.68131868,43.78627,-72.1205,
JTMKF4DV5B5309275,1462539413777,3,6500,17.63736264,30.79120879,43.52546,-72.2807,
WP0CA29863U153402,1462539413837,23,7000,17.42307692,30.9010989,44.28172,-72.0279,
