speed,rpm,calculatedEngineload,ts
57,7000,19,6193432
38,7500,19,6194632
23,8000,20.42307692,6195832
23,8500,20.20879121,6197032
45,9000,19.99450549,6198232
3,3000,19.78021978,6199432
23,2000,19.56593407,6200632
34,4000,19.35164835,6201832
34,4000,19.13736264,6203032
45,4500,18.92307692,6204232
45,5000,18.70879121,6205432
4,5500,18.49450549,6206632
54,6000,18.28021978,6207832
54,6500,18.06593407,6209032
3,7000,17.85164835,6210232
43,7500,17.63736264,6211432
3,8000,17.42307692,6212632
42,8500,17.20879121,6213832
23,9000,16.99450549,6215032
32,3000,16.78021978,6216232
45,2000,16.56593407,6217432
56,4000,16.35164835,6218632
57,4000,16.13736264,6219832
38,4500,15.92307692,6221032
23,5000,15.70879121,6222232
23,5500,15.49450549,6223432
45,6000,15.28021978,6224632
3,6500,15.06593407,6225832
23,7000,14.85164835,6227032
34,7500,14.63736264,6228232
34,8000,14.42307692,6229432
45,8500,14.20879121,6230632
45,9000,17,6231832
4,3000,18,6233032
54,2000,19,6234232
54,4000,20,6235432
3,4000,21.43113553,6236632
43,4500,22.6670853,6237832
3,5000,23.90303506,6239032
42,5500,25.13898482,6240232
23,6000,26.37493459,6241432
32,6500,27.61088435,6242632
45,7000,28.84683412,6243832
56,7500,30.08278388,6245032
57,8000,31.31873365,6246232
38,8500,20,6247432
23,9000,23,6248632
23,3000,23,6249832
45,2000,25,6251032
3,4000,25,6252232
23,4000,15,6253432
34,4500,25,6254632
34,5000,25,6255832
45,5500,28,6257032
45,6000,14,6258232
4,6500,24,6259432
54,7000,19,6260632
54,7500,19,6261832
3,8000,20.42307692,6263032
43,8500,20.20879121,6264232
3,9000,19.99450549,6265432
42,3000,19.78021978,6266632
23,2000,19.56593407,6267832
32,4000,19.35164835,6269032
45,4000,19.13736264,6270232
56,3000,18.92307692,6271432
57,2000,18.70879121,6272632
38,4000,18.49450549,6273832
23,4000,18.28021978,6275032
23,4500,18.06593407,6276232
45,5000,17.85164835,6277432
3,5500,17.63736264,6278632
23,6000,17.42307692,6279832
34,6500,17.20879121,6281032
34,7000,16.99450549,6282232
45,7500,16.78021978,6283432
45,8000,16.56593407,6284632
4,8500,16.35164835,6285832
54,9000,16.13736264,6287032
54,3000,15.92307692,6288232
3,2000,15.70879121,6289432
43,4000,15.49450549,6290632
3,4000,15.28021978,6291832
42,4500,15.06593407,6293032
23,5000,14.85164835,6294232
32,5500,14.63736264,6295432
45,6000,14.42307692,6296632
56,6500,14.20879121,6297832
57,7000,17,6299032
38,7500,18,6300232
23,8000,19,6301432
23,8500,20,6302632
45,9000,21.43113553,6303832
3,3000,22.6670853,6305032
23,2000,23.90303506,6306232
34,4000,25.13898482,6307432
34,4000,26.37493459,6308632
45,4500,27.61088435,6309832
45,5000,28.84683412,6311032
4,5500,30.08278388,6312232
54,6000,31.31873365,6313432
54,6500,20,6314632
3,7000,23,6315832
43,7500,23,6317032
3,8000,25,6318232
42,8500,25,6319432
23,9000,15,6320632
32,3000,25,6321832
45,2000,25,6323032
56,4000,28,6324232
57,4000,14,6325432
38,4500,24,6326632
23,5000,19,6327832
23,5500,19,6329032
45,6000,20.42307692,6330232
3,6500,20.20879121,6331432
23,7000,19.99450549,6332632
34,7500,19.78021978,6333832
34,8000,19.56593407,6335032
45,8500,19.35164835,6336232
45,9000,19.13736264,6337432
4,3000,18.92307692,6338632
54,2000,18.70879121,6339832
54,4000,18.49450549,6341032
3,4000,18.28021978,6342232
43,4500,18.06593407,6343432
3,5000,17.85164835,6344632
42,5500,17.63736264,6345832
23,6000,17.42307692,6347032
32,6500,17.20879121,6348232
45,7000,16.99450549,6349432
56,7500,16.78021978,6350632
57,8000,16.56593407,6351832
38,8500,16.35164835,6353032
23,9000,16.13736264,6354232
23,3000,15.92307692,6355432
45,2000,15.70879121,6356632
3,4000,15.49450549,6357832
23,4000,15.28021978,6359032
34,4500,15.06593407,6360232
34,5000,14.85164835,6361432
45,5500,14.63736264,6362632
45,6000,14.42307692,6363832
4,6500,14.20879121,6365032
54,7000,17,6366232
54,7500,18,6367432
3,8000,19,6368632
43,8500,20,6369832
3,9000,21.43113553,6371032
42,3000,22.6670853,6372232
23,2000,23.90303506,6373432
32,4000,25.13898482,6374632
45,4000,26.37493459,6375832
56,3000,27.61088435,6377032
57,2000,28.84683412,6378232
38,4000,30.08278388,6379432
23,4000,31.31873365,6380632
23,4500,20,6381832
45,5000,23,6383032
3,5500,23,6384232
23,6000,25,6385432
34,6500,25,6386632
34,7000,15,6387832
45,7500,25,6389032
45,8000,25,6390232
4,8500,28,6391432
54,9000,14,6392632
54,3000,24,6393832
3,2000,19,6395032
43,4000,19,6396232
3,4000,20.42307692,6397432
42,4500,20.20879121,6398632
23,5000,19.99450549,6399832
32,5500,19.78021978,6401032
45,6000,19.56593407,6402232
56,6500,19.35164835,6403432
57,7000,19.13736264,6404632
38,7500,18.92307692,6405832
23,8000,18.70879121,6407032
23,8500,18.49450549,6408232
45,9000,18.28021978,6409432
3,3000,18.06593407,6410632
23,2000,17.85164835,6411832
34,4000,17.63736264,6413032
34,4000,17.42307692,6414232
45,4500,17.20879121,6415432
45,5000,16.99450549,6416632
4,5500,16.78021978,6417832
54,6000,16.56593407,6419032
54,6500,16.35164835,6420232
3,7000,16.13736264,6421432
43,7500,15.92307692,6422632
3,8000,15.70879121,6423832
42,8500,15.49450549,6425032
23,9000,15.28021978,6426232
32,3000,15.06593407,6427432
45,2000,14.85164835,6428632
56,4000,14.63736264,6429832
57,4000,14.42307692,6431032
38,4500,14.20879121,6432232
23,5000,17,6433432
23,5500,18,6434632
45,6000,19,6435832
3,6500,20,6437032
23,7000,21.43113553,6438232
34,7500,22.6670853,6439432
34,8000,23.90303506,6440632
54,6000,25.13898482,6441832
54,6500,26.37493459,6443032
3,7000,27.61088435,6444232
43,7500,28.84683412,6445432
3,8000,30.08278388,6446632
42,8500,31.31873365,6447832
23,9000,20,6449032
32,3000,23,6450232
45,2000,23,6451432
56,4000,25,6452632
57,4000,25,6453832
38,4500,15,6455032
23,5000,25,6456232
23,5500,25,6457432
45,6000,28,6458632
3,6500,14,6459832
23,7000,24,6461032
34,7500,19,6462232
34,8000,19,6463432
54,6000,20.42307692,6464632
54,6500,20.20879121,6465832
3,7000,19.99450549,6467032
43,7500,19.78021978,6468232
3,8000,19.56593407,6469432
42,8500,19.35164835,6470632
23,9000,19.13736264,6471832
32,3000,18.92307692,6473032
45,2000,18.70879121,6474232
56,4000,18.49450549,6475432
57,4000,18.28021978,6476632
38,4500,18.06593407,6477832
23,5000,17.85164835,6479032
23,5500,17.63736264,6480232
45,6000,17.42307692,6481432
3,6500,17.20879121,6482632
23,7000,16.99450549,6483832
34,7500,16.78021978,6485032
34,8000,16.56593407,6486232
54,6000,16.35164835,6487432
54,6500,16.13736264,6488632
3,7000,15.92307692,6489832
43,7500,15.70879121,6491032
3,8000,15.49450549,6492232
