timestamp,speed,rpm,calculatedEngineload
1462539597108,23,8000,23
1462539597168,23,8500,23
1462539597228,45,9000,25
1462539597288,3,3000,25
1462539597348,23,2000,15
1462539597408,34,4000,25
1462539597468,34,4000,25
1462539597528,45,4500,28
1462539597588,45,5000,14
1462539597648,4,5500,24
1462539597708,54,6000,19
1462539597768,54,6500,19
1462539597828,3,7000,20.42307692
1462539597888,43,7500,20.20879121
1462539597948,3,8000,19.99450549
1462539598008,42,8500,19.78021978
1462539598068,23,9000,19.56593407
1462539598128,32,3000,19.35164835
1462539598188,45,2000,19.13736264
1462539598248,56,4000,18.92307692
1462539598308,57,4000,18.70879121
1462539598368,38,4500,18.49450549
1462539598428,23,5000,18.28021978
1462539598488,23,5500,18.06593407
1462539598548,45,6000,17.85164835
1462539598608,3,6500,17.63736264
1462539598668,23,7000,17.42307692
1462539598728,34,7500,17.20879121
1462539598788,34,8000,16.99450549
1462539598848,45,8500,16.78021978
1462539598908,45,9000,16.56593407
1462539598968,4,3000,16.35164835
1462539599028,54,2000,16.13736264
1462539599088,54,4000,15.92307692
1462539599148,3,4000,15.70879121
1462539599208,43,4500,15.49450549
1462539599268,3,5000,15.28021978
1462539599328,42,5500,15.06593407
1462539599388,23,6000,14.85164835
1462539599448,32,6500,14.63736264
1462539599508,45,7000,14.42307692
1462539599568,56,7500,14.20879121
1462539599628,57,8000,17
1462539599688,38,8500,18
1462539599748,23,9000,19
1462539599808,23,3000,20
1462539599868,45,2000,21.43113553
1462539599928,3,4000,22.6670853
1462539599988,23,4000,23.90303506
1462539600048,34,4500,25.13898482
1462539600108,34,5000,26.37493459
1462539600168,45,5500,27.61088435
1462539600228,45,6000,28.84683412
1462539600288,4,6500,30.08278388
1462539600348,54,7000,31.31873365
1462539600408,54,7500,20
1462539600468,3,8000,23
1462539600528,43,8500,23
1462539600588,3,9000,25
1462539600648,42,3000,25
1462539600708,23,2000,15
1462539600768,32,4000,25
1462539600828,45,4000,25
1462539600888,56,3000,28
1462539600948,57,2000,14
1462539601008,38,4000,24
1462539601068,23,4000,19
1462539601128,23,4500,19
1462539601188,45,5000,20.42307692
1462539601248,3,5500,20.20879121
1462539601308,23,6000,19.99450549
1462539601368,34,6500,19.78021978
1462539601428,34,7000,19.56593407
1462539601488,45,7500,19.35164835
1462539601548,45,8000,19.13736264
1462539601608,4,8500,18.92307692
1462539601668,54,9000,18.70879121
1462539601728,54,3000,18.49450549
1462539601788,3,2000,18.28021978
1462539601848,43,4000,18.06593407
1462539601908,3,4000,17.85164835
1462539601968,42,4500,17.63736264
1462539602028,23,5000,17.42307692
1462539602088,32,5500,17.20879121
1462539602148,45,6000,16.99450549
1462539602208,56,6500,16.78021978
1462539602268,57,7000,16.56593407
1462539602328,38,7500,16.35164835
1462539602388,23,8000,16.13736264
1462539602448,23,8500,15.92307692
1462539602508,45,9000,15.70879121
1462539602568,3,3000,15.49450549
1462539602628,23,2000,15.28021978
1462539602688,34,4000,15.06593407
1462539602748,34,4000,14.85164835
1462539602808,45,4500,14.63736264
1462539602868,45,5000,14.42307692
1462539602928,4,5500,14.20879121
1462539602988,54,6000,17
1462539603048,54,6500,18
1462539603108,3,7000,19
1462539603168,43,7500,20
1462539603228,3,8000,21.43113553
1462539603288,42,8500,22.6670853
1462539603348,23,9000,23.90303506
1462539603408,32,3000,25.13898482
1462539603468,45,2000,26.37493459
1462539603528,56,4000,27.61088435
1462539603588,57,4000,28.84683412
1462539603648,38,4500,30.08278388
1462539603708,23,5000,31.31873365
1462539603768,23,5500,20
1462539603828,45,6000,23
1462539603888,3,6500,23
1462539603948,23,7000,25
1462539604008,34,7500,25
1462539604068,34,8000,15
1462539604128,45,8500,25
1462539604188,45,9000,25
1462539604248,4,3000,28
1462539604308,54,2000,14
1462539604368,54,4000,24
1462539604428,3,4000,19
1462539604488,43,4500,19
1462539604548,3,5000,20.42307692
1462539604608,42,5500,20.20879121
1462539604668,23,6000,19.99450549
1462539604728,32,6500,19.78021978
1462539604788,45,7000,19.56593407
1462539604848,56,7500,19.35164835
1462539604908,57,8000,19.13736264
1462539604968,38,8500,18.92307692
1462539605028,23,9000,18.70879121
1462539605088,23,3000,18.49450549
1462539605148,45,2000,18.28021978
1462539605208,3,4000,18.06593407
1462539605268,23,4000,17.85164835
1462539605328,34,4500,17.63736264
1462539605388,34,5000,17.42307692
1462539605448,45,5500,17.20879121
1462539605508,45,6000,16.99450549
1462539605568,4,6500,16.78021978
1462539605628,54,7000,16.56593407
1462539605688,54,7500,16.35164835
1462539605748,3,8000,16.13736264
1462539605808,43,8500,15.92307692
1462539605868,3,9000,15.70879121
1462539605928,42,3000,15.49450549
1462539605988,23,2000,15.28021978
1462539606048,32,4000,15.06593407
1462539606108,45,4000,14.85164835
1462539606168,56,3000,14.63736264
1462539606228,57,2000,14.42307692
1462539606288,38,4000,14.20879121
1462539606348,23,4000,17
1462539606408,23,4500,18
1462539606468,45,5000,19
1462539606528,3,5500,20
1462539606588,23,6000,21.43113553
1462539606648,34,6500,22.6670853
1462539606708,34,7000,23.90303506
1462539606768,45,7500,25.13898482
1462539606828,45,8000,26.37493459
1462539606888,4,8500,27.61088435
1462539606948,54,9000,28.84683412
1462539607008,54,3000,30.08278388
1462539607068,3,2000,31.31873365
1462539607128,43,4000,20
1462539607188,3,4000,23
1462539607248,42,4500,23
1462539607308,23,5000,25
1462539607368,32,5500,25
1462539607428,45,6000,15
1462539607488,56,6500,25
1462539607548,57,7000,25
1462539607608,38,7500,28
1462539607668,23,8000,14
1462539607728,23,8500,24
1462539607788,45,9000,19
1462539607848,3,3000,19
1462539607908,23,2000,20.42307692
1462539607968,34,4000,20.20879121
1462539608028,34,4000,19.99450549
1462539608088,45,4500,19.78021978
1462539608148,45,5000,19.56593407
1462539608208,4,5500,19.35164835
1462539608268,54,6000,19.13736264
1462539608328,54,6500,18.92307692
1462539608388,3,7000,18.70879121
1462539608448,43,7500,18.49450549
1462539608508,3,8000,18.28021978
1462539608568,42,8500,18.06593407
1462539608628,23,9000,17.85164835
1462539608688,32,3000,17.63736264
1462539608748,45,2000,17.42307692
1462539608808,56,4000,17.20879121
1462539608868,57,4000,16.99450549
1462539608928,38,4500,16.78021978
1462539608988,23,5000,16.56593407
1462539609048,23,5500,16.35164835
1462539609108,45,6000,16.13736264
1462539609168,3,6500,15.92307692
1462539609228,23,7000,15.70879121
1462539609288,34,7500,15.49450549
1462539609348,34,8000,15.28021978
1462539609408,45,8500,15.06593407
1462539609468,45,9000,14.85164835
1462539609528,4,3000,14.63736264
1462539609588,54,2000,14.42307692
1462539609648,54,4000,14.20879121
1462539609708,3,4000,17
1462539609768,43,4500,18
1462539609828,3,5000,19
1462539609888,42,5500,20
1462539609948,23,6000,21.43113553
1462539610008,32,6500,22.6670853
1462539610068,45,7000,23.90303506
1462539610128,56,7500,25.13898482
1462539610188,57,8000,26.37493459
1462539610248,38,8500,27.61088435
1462539610308,23,9000,28.84683412
1462539610368,23,3000,30.08278388
1462539610428,45,2000,31.31873365
1462539610488,3,4000,20
1462539610548,23,4000,23
1462539610608,34,4500,23
1462539610668,34,5000,25
1462539610728,45,5500,25
1462539610788,45,6000,15
1462539610848,4,6500,25
1462539610908,54,7000,25
1462539610968,54,7500,28
1462539611028,3,8000,14
1462539611088,43,8500,24
1462539611148,3,9000,19
1462539611208,42,3000,19
1462539611268,23,2000,20.42307692
1462539611328,32,4000,20.20879121
1462539611388,45,4000,19.99450549
1462539611448,56,3000,19.78021978
1462539611508,57,2000,19.56593407
1462539611568,38,4000,19.35164835
1462539611628,23,4000,19.13736264
1462539611688,23,4500,18.92307692
1462539611748,45,5000,18.70879121
1462539611808,3,5500,18.49450549
1462539611868,23,6000,18.28021978
1462539611928,34,6500,18.06593407
1462539611988,34,7000,17.85164835
1462539612048,45,7500,17.63736264
1462539612108,45,8000,17.42307692
1462539612168,4,8500,17.20879121
1462539612228,54,9000,16.99450549
1462539612288,54,3000,16.78021978
1462539612348,3,2000,16.56593407
1462539612408,43,4000,16.35164835
1462539612468,3,4000,16.13736264
1462539612528,42,4500,15.92307692
1462539612588,23,5000,15.70879121
1462539612648,32,5500,15.49450549
1462539612708,45,6000,15.28021978
1462539612768,56,6500,15.06593407
1462539612828,57,7000,14.85164835
1462539612888,38,7500,14.63736264
1462539612948,23,8000,14.42307692
1462539613008,23,8500,14.20879121
1462539613068,45,9000,17
1462539613128,3,3000,18
1462539613188,23,2000,19
1462539613248,34,4000,20
1462539613308,34,4000,21.43113553
1462539613368,45,4500,22.6670853
1462539613428,45,5000,23.90303506
1462539613488,4,5500,25.13898482
1462539613548,54,6000,26.37493459
1462539613608,54,6500,27.61088435
1462539613668,3,7000,28.84683412
1462539613728,43,7500,30.08278388
1462539613788,3,8000,31.31873365
1462539613848,42,8500,20
1462539613908,23,9000,23
1462539613968,32,3000,23
1462539614028,45,2000,25
1462539614088,56,4000,25
1462539614148,57,4000,15
1462539614208,38,4500,25
1462539614268,23,5000,25
1462539614328,23,5500,28
1462539614388,45,6000,14
1462539614448,3,6500,24
1462539614508,23,7000,19
1462539614568,34,7500,19
1462539614628,34,8000,20.42307692
1462539614688,45,8500,20.20879121
1462539614748,45,9000,19.99450549
1462539614808,4,3000,19.78021978
1462539614868,54,2000,19.56593407
1462539614928,54,4000,19.35164835
1462539614988,3,4000,19.13736264
1462539615048,43,4500,18.92307692
1462539615108,3,5000,18.70879121
1462539615168,42,5500,18.49450549
1462539615228,23,6000,18.28021978
1462539615288,32,6500,18.06593407
1462539615348,45,7000,17.85164835
1462539615408,56,7500,17.63736264
1462539615468,57,8000,17.42307692
1462539615528,38,8500,17.20879121
1462539615588,23,9000,16.99450549
1462539615648,23,3000,16.78021978
1462539615708,45,2000,16.56593407
1462539615768,3,4000,16.35164835
1462539615828,23,4000,16.13736264
1462539615888,34,4500,15.92307692
1462539615948,34,5000,15.70879121
1462539616008,45,5500,15.49450549
1462539616068,45,6000,15.28021978
1462539616128,4,6500,15.06593407
1462539616188,54,7000,14.85164835
1462539616248,54,7500,14.63736264
1462539616308,3,8000,14.42307692
1462539616368,43,8500,14.20879121
1462539616428,3,9000,17
1462539616488,42,3000,18
1462539616548,23,2000,19
1462539616608,32,4000,20
1462539616668,45,4000,21.43113553
1462539616728,56,3000,22.6670853
1462539616788,57,2000,23.90303506
1462539616848,38,4000,25.13898482
1462539616908,23,4000,26.37493459
1462539616968,23,4500,27.61088435
1462539617028,45,5000,28.84683412
1462539617088,3,5500,30.08278388
1462539617148,23,6000,31.31873365
1462539617208,34,6500,20
1462539617268,34,7000,23
1462539617328,45,7500,23
1462539617388,45,8000,25
1462539617448,4,8500,25
1462539617508,54,9000,15
1462539617568,54,3000,25
1462539617628,3,2000,25
1462539617688,43,4000,28
1462539617748,3,4000,14
1462539617808,42,4500,24
1462539617868,23,5000,19
1462539617928,32,5500,19
1462539617988,45,6000,20.42307692
1462539618048,56,6500,20.20879121
1462539618108,57,7000,19.99450549
1462539618168,38,7500,19.78021978
1462539618228,23,8000,19.56593407
1462539618288,23,8500,19.35164835
1462539618348,45,9000,19.13736264
1462539618408,3,3000,18.92307692
1462539618468,23,2000,18.70879121
1462539618528,34,4000,18.49450549
1462539618588,34,4000,18.28021978
1462539618648,45,4500,18.06593407
1462539618708,45,5000,17.85164835
1462539618768,4,5500,17.63736264
1462539618828,54,6000,17.42307692
1462539618888,54,6500,17.20879121
1462539618948,3,7000,16.99450549
1462539619008,43,7500,16.78021978
1462539619068,3,8000,16.56593407
1462539619128,42,8500,16.35164835
1462539619188,23,9000,16.13736264
1462539619248,32,3000,15.92307692
1462539619308,45,2000,15.70879121
1462539619368,56,4000,15.49450549
1462539619428,57,4000,15.28021978
1462539619488,38,4500,15.06593407
1462539619548,23,5000,14.85164835
1462539619608,23,5500,14.63736264
1462539619668,45,6000,14.42307692
1462539619728,3,6500,14.20879121
1462539619788,23,7000,17
1462539619848,34,7500,18
1462539619908,34,8000,19
1462539619968,45,8500,20
1462539620028,45,9000,21.43113553
1462539620088,4,3000,22.6670853
1462539620148,54,2000,23.90303506
1462539620208,54,4000,25.13898482
1462539620268,3,4000,26.37493459
1462539620328,43,4500,27.61088435
1462539620388,3,5000,28.84683412
1462539620448,42,5500,30.08278388
1462539620508,23,6000,31.31873365
1462539620568,32,6500,20
1462539620628,45,7000,23
1462539620688,56,7500,23
1462539620748,57,8000,25
1462539620808,38,8500,25
1462539620868,23,9000,15
1462539620928,23,3000,25
1462539620988,45,2000,25
1462539621048,3,4000,28
1462539621108,23,4000,14
1462539621168,34,4500,24
1462539621228,34,5000,19
1462539621288,45,5500,19
1462539621348,45,6000,20.42307692
1462539621408,4,6500,20.20879121
1462539621468,54,7000,19.99450549
1462539621528,54,7500,19.78021978
1462539621588,3,8000,19.56593407
1462539621648,43,8500,19.35164835
1462539621708,3,9000,19.13736264
1462539621768,42,3000,18.92307692
1462539621828,23,2000,18.70879121
1462539621888,32,4000,18.49450549
1462539621948,45,4000,18.28021978
1462539622008,56,3000,18.06593407
1462539622068,57,2000,17.85164835
1462539622128,38,4000,17.63736264
1462539622188,23,4000,17.42307692
1462539622248,23,4500,17.20879121
1462539622308,45,5000,16.99450549
1462539622368,3,5500,16.78021978
1462539622428,23,6000,16.56593407
1462539622488,34,6500,16.35164835
1462539622548,34,7000,16.13736264
1462539622608,45,7500,15.92307692
1462539622668,45,8000,15.70879121
1462539622728,4,8500,15.49450549
1462539622788,54,9000,15.28021978
1462539622848,54,3000,15.06593407
1462539622908,3,2000,14.85164835
1462539622968,43,4000,14.63736264
1462539623028,3,4000,14.42307692
1462539623088,42,4500,14.20879121
1462539623148,23,5000,17
1462539623208,32,5500,18
1462539623268,45,6000,19
1462539623328,56,6500,20
1462539623388,57,7000,21.43113553
1462539623448,38,7500,22.6670853
1462539623508,23,8000,23.90303506
1462539623568,23,8500,25.13898482
1462539623628,45,9000,26.37493459
1462539623688,3,3000,27.61088435
1462539623748,23,2000,28.84683412
1462539623808,34,4000,30.08278388
1462539623868,34,4000,31.31873365
1462539623928,45,4500,20
1462539623988,45,5000,23
1462539624048,4,5500,23
1462539624108,54,6000,25
1462539624168,54,6500,25
1462539624228,3,7000,15
1462539624288,43,7500,25
1462539624348,3,8000,25
1462539624408,42,8500,28
1462539624468,23,9000,14
1462539624528,32,3000,24
1462539624588,45,2000,19
1462539624648,56,4000,19
1462539624708,57,4000,20.42307692
1462539624768,38,4500,20.20879121
1462539624828,23,5000,19.99450549
1462539624888,23,5500,19.78021978
1462539624948,45,6000,19.56593407
1462539625008,3,6500,19.35164835
1462539625068,23,7000,19.13736264
1462539625128,34,7500,18.92307692
1462539625188,34,8000,18.70879121
1462539625248,45,8500,18.49450549
1462539625308,45,9000,18.28021978
1462539625368,4,3000,18.06593407
1462539625428,54,2000,17.85164835
1462539625488,54,4000,17.63736264
1462539625548,3,4000,17.42307692
1462539625608,43,4500,17.20879121
1462539625668,3,5000,16.99450549
1462539625728,42,5500,16.78021978
1462539625788,23,6000,16.56593407
1462539625848,32,6500,16.35164835
1462539625908,45,7000,16.13736264
1462539625968,56,7500,15.92307692
1462539626028,57,8000,15.70879121
1462539626088,38,8500,15.49450549
1462539626148,23,9000,15.28021978
1462539626208,23,3000,15.06593407
1462539626268,45,2000,14.85164835
1462539626328,3,4000,14.63736264
1462539626388,23,4000,14.42307692
1462539626448,34,4500,14.20879121
1462539626508,34,5000,17
1462539626568,45,5500,18
1462539626628,45,6000,19
1462539626688,4,6500,20
1462539626748,54,7000,21.43113553
1462539626808,54,7500,22.6670853
1462539626868,3,8000,23.90303506
1462539626928,43,8500,25.13898482
1462539626988,3,9000,26.37493459
1462539627048,42,3000,27.61088435
1462539627108,23,2000,28.84683412
1462539627168,32,4000,30.08278388
1462539627228,45,4000,31.31873365
1462539627288,56,3000,20
1462539627348,57,2000,23
1462539627408,38,4000,23
1462539627468,23,4000,25
1462539627528,23,4500,25
1462539627588,45,5000,15
1462539627648,3,5500,25
1462539627708,23,6000,25
1462539627768,34,6500,28
1462539627828,34,7000,14
1462539627888,45,7500,24
1462539627948,45,8000,19
1462539628008,4,8500,19
1462539628068,54,9000,20.42307692
1462539628128,54,3000,20.20879121
1462539628188,3,2000,19.99450549
1462539628248,43,4000,19.78021978
1462539628308,3,4000,19.56593407
1462539628368,42,4500,19.35164835
1462539628428,23,5000,19.13736264
1462539628488,32,5500,18.92307692
1462539628548,45,6000,18.70879121
1462539628608,56,6500,18.49450549
1462539628668,57,7000,18.28021978
1462539628728,38,7500,18.06593407
1462539628788,23,8000,17.85164835
1462539628848,23,8500,17.63736264
1462539628908,45,9000,17.42307692
1462539628968,3,3000,17.20879121
1462539629028,23,2000,16.99450549
1462539629088,34,4000,16.78021978
1462539629148,34,4000,16.56593407
1462539629208,45,4500,16.35164835
1462539629268,45,5000,16.13736264
1462539629328,4,5500,15.92307692
1462539629388,54,6000,15.70879121
1462539629448,54,6500,15.49450549
1462539629508,3,7000,15.28021978
1462539629568,43,7500,15.06593407
1462539629628,3,8000,14.85164835
1462539629688,42,8500,14.63736264
1462539629748,23,9000,14.42307692
1462539629808,32,3000,14.20879121
1462539629868,45,2000,17
1462539629928,56,4000,18
1462539629988,57,4000,19
1462539630048,38,4500,20
1462539630108,23,5000,21.43113553
1462539630168,23,5500,22.6670853
1462539630228,45,6000,23.90303506
1462539630288,3,6500,25.13898482
1462539630348,23,7000,26.37493459
1462539630408,34,7500,27.61088435
1462539630468,34,8000,28.84683412
1462539630528,45,8500,30.08278388
1462539630588,45,9000,31.31873365
1462539630648,4,3000,20
1462539630708,54,2000,23
1462539630768,54,4000,23
1462539630828,3,4000,25
1462539630888,43,4500,25
1462539630948,3,5000,15
1462539631008,42,5500,25
1462539631068,23,6000,25
1462539631128,32,6500,28
1462539631188,45,7000,14
1462539631248,56,7500,24
1462539631308,57,8000,19
1462539631368,38,8500,19
1462539631428,23,9000,20.42307692
1462539631488,23,3000,20.20879121
1462539631548,45,2000,19.99450549
1462539631608,3,4000,19.78021978
1462539631668,23,4000,19.56593407
1462539631728,34,4500,19.35164835
1462539631788,34,5000,19.13736264
1462539631848,45,5500,18.92307692
1462539631908,45,6000,18.70879121
1462539631968,4,6500,18.49450549
1462539632028,54,7000,18.28021978
1462539632088,54,7500,18.06593407
1462539632148,3,8000,17.85164835
1462539632208,43,8500,17.63736264
1462539632268,3,9000,17.42307692
1462539632328,42,3000,17.20879121
1462539632388,23,2000,16.99450549
1462539632448,32,4000,16.78021978
1462539632508,45,4000,16.56593407
1462539632568,56,3000,16.35164835
1462539632628,57,2000,16.13736264
1462539632688,38,4000,15.92307692
1462539632748,23,4000,15.70879121
1462539632808,23,4500,15.49450549
1462539632868,45,5000,15.28021978
1462539632928,3,5500,15.06593407
1462539632988,23,6000,14.85164835
1462539633048,34,6500,14.63736264
1462539633108,34,7000,14.42307692
1462539633168,45,7500,14.20879121
1462539633228,45,8000,17
1462539633288,4,8500,18
1462539633348,54,9000,19
1462539633408,54,3000,20
1462539633468,3,2000,21.43113553
1462539633528,43,4000,22.6670853
1462539633588,3,4000,23.90303506
1462539633648,42,4500,25.13898482
1462539633708,23,5000,26.37493459
1462539633768,32,5500,27.61088435
1462539633828,45,6000,28.84683412
1462539633888,56,6500,30.08278388
1462539633948,57,7000,31.31873365
1462539634008,38,7500,20
1462539634068,23,8000,23
1462539634128,23,8500,23
1462539634188,45,9000,25
1462539634248,3,3000,25
1462539634308,23,2000,15
1462539634368,34,4000,25
1462539634428,34,4000,25
1462539634488,45,4500,28
1462539634548,45,5000,14
1462539634608,4,5500,24
1462539634668,54,6000,19
1462539634728,54,6500,19
1462539634788,3,7000,20.42307692
1462539634848,43,7500,20.20879121
1462539634908,3,8000,19.99450549
1462539634968,42,8500,19.78021978
1462539635028,23,9000,19.56593407
1462539635088,32,3000,19.35164835
1462539635148,45,2000,19.13736264
1462539635208,56,4000,18.92307692
1462539635268,57,4000,18.70879121
1462539635328,38,4500,18.49450549
1462539635388,23,5000,18.28021978
1462539635448,23,5500,18.06593407
1462539635508,45,6000,17.85164835
1462539635568,3,6500,17.63736264
1462539635628,23,7000,17.42307692
1462539635688,34,7500,17.20879121
1462539635748,34,8000,16.99450549
1462539635808,45,8500,16.78021978
1462539635868,45,9000,16.56593407
1462539635928,4,3000,16.35164835
1462539635988,54,2000,16.13736264
1462539636048,54,4000,15.92307692
1462539636108,3,4000,15.70879121
1462539636168,43,4500,15.49450549
1462539636228,3,5000,15.28021978
1462539636288,42,5500,15.06593407
1462539636348,23,6000,14.85164835
1462539636408,32,6500,14.63736264
1462539636468,45,7000,14.42307692
1462539636528,56,7500,14.20879121
1462539636588,57,8000,17
1462539636648,38,8500,18
1462539636708,23,9000,19
1462539636768,23,3000,20
1462539636828,45,2000,21.43113553
1462539636888,3,4000,22.6670853
1462539636948,23,4000,23.90303506
1462539637008,34,4500,25.13898482
1462539637068,34,5000,26.37493459
1462539637128,45,5500,27.61088435
1462539637188,45,6000,28.84683412
1462539637248,4,6500,30.08278388
1462539637308,54,7000,31.31873365
1462539637368,54,7500,15.49450549
1462539637428,3,8000,15.28021978
1462539637488,43,8500,15.06593407
1462539637548,3,9000,14.85164835
1462539637608,42,3000,14.63736264
1462539637668,23,2000,14.42307692
1462539637728,32,4000,14.20879121
1462539637788,45,4000,17
1462539637848,56,3000,18
1462539637908,57,2000,19
1462539637968,38,4000,20
1462539638028,23,4000,21.43113553
1462539638088,23,4500,22.6670853
1462539638148,45,5000,23.90303506
1462539638208,3,5500,25.13898482
1462539638268,23,6000,26.37493459
1462539638328,34,6500,27.61088435
1462539638388,34,7000,28.84683412
1462539638448,45,7500,30.08278388
1462539638508,45,8000,31.31873365
1462539638568,4,8500,20
1462539638628,54,9000,23
1462539638688,54,3000,23
1462539638748,3,2000,25
1462539638808,43,4000,25
1462539638868,3,4000,15
1462539638928,42,4500,25
1462539638988,23,5000,25
1462539639048,32,5500,28
1462539639108,45,6000,14
1462539639168,56,6500,24
1462539639228,57,7000,19
1462539639288,38,7500,19
1462539639348,23,8000,20.42307692
1462539639408,23,8500,20.20879121
1462539639468,45,9000,19.99450549
1462539639528,3,3000,19.78021978
1462539639588,23,2000,19.56593407
1462539639648,34,4000,19.35164835
1462539639708,34,4000,19.13736264
1462539639768,45,4500,18.92307692
1462539639828,45,5000,18.70879121
1462539639888,4,5500,18.49450549
1462539639948,54,6000,18.28021978
1462539640008,54,6500,18.06593407
1462539640068,3,7000,17.85164835
1462539640128,43,7500,17.63736264
1462539640188,3,8000,17.42307692
1462539640248,42,8500,17.20879121
1462539640308,23,9000,16.99450549
1462539640368,32,3000,16.78021978
1462539640428,45,2000,16.56593407
1462539640488,56,4000,16.35164835
1462539640548,57,4000,16.13736264
1462539640608,38,4500,15.92307692
1462539640668,23,5000,15.70879121
1462539640728,23,5500,15.49450549
1462539640788,45,6000,15.28021978
1462539640848,3,6500,15.06593407
1462539640908,23,7000,14.85164835
1462539640968,34,7500,14.63736264
1462539641028,34,8000,14.42307692
1462539641088,45,8500,14.20879121
1462539641148,45,9000,17
1462539641208,4,3000,18
1462539641268,54,2000,19
1462539641328,54,4000,20
1462539641388,3,4000,21.43113553
1462539641448,43,4500,22.6670853
1462539641508,3,5000,23.90303506
1462539641568,42,5500,25.13898482
1462539641628,23,6000,26.37493459
1462539641688,32,6500,27.61088435
1462539641748,45,7000,28.84683412
1462539641808,56,7500,30.08278388
1462539641868,57,8000,31.31873365
1462539641928,38,8500,20
1462539641988,23,9000,23
1462539642048,23,3000,23
1462539642108,45,2000,25
1462539642168,3,4000,25
1462539642228,23,4000,15
1462539642288,34,4500,25
1462539642348,34,5000,25
1462539642408,45,5500,28
1462539642468,45,6000,14
1462539642528,4,6500,24
1462539642588,54,7000,19
1462539642648,54,7500,19
1462539642708,3,8000,20.42307692
1462539642768,43,8500,20.20879121
1462539642828,3,9000,19.99450549
1462539642888,42,3000,19.78021978
1462539642948,23,2000,19.56593407
1462539643008,32,4000,19.35164835
1462539643068,45,4000,19.13736264
1462539643128,56,3000,18.92307692
1462539643188,57,2000,18.70879121
1462539643248,38,4000,18.49450549
1462539643308,23,4000,18.28021978
1462539643368,23,4500,18.06593407
1462539643428,45,5000,17.85164835
1462539643488,3,5500,17.63736264
1462539643548,23,6000,17.42307692
1462539643608,34,6500,17.20879121
1462539643668,34,7000,16.99450549
1462539643728,45,7500,16.78021978
1462539643788,45,8000,16.56593407
1462539643848,4,8500,16.35164835
1462539643908,54,9000,16.13736264
1462539643968,54,3000,15.92307692
1462539644028,3,2000,15.70879121
1462539644088,43,4000,15.49450549
1462539644148,3,4000,15.28021978
1462539644208,42,4500,15.06593407
1462539644268,23,5000,14.85164835
1462539644328,32,5500,14.63736264
1462539644388,45,6000,14.42307692
1462539644448,56,6500,14.20879121
1462539644508,57,7000,17
1462539644568,38,7500,18
1462539644628,23,8000,19
1462539644688,23,8500,20
1462539644748,45,9000,21.43113553
1462539644808,3,3000,22.6670853
1462539644868,23,2000,23.90303506
1462539644928,34,4000,25.13898482
1462539644988,34,4000,26.37493459
1462539645048,45,4500,27.61088435
1462539645108,45,5000,28.84683412
1462539645168,4,5500,30.08278388
1462539645228,54,6000,31.31873365
1462539645288,54,6500,20
1462539645348,3,7000,23
1462539645408,43,7500,23
1462539645468,3,8000,25
1462539645528,42,8500,25
1462539645588,23,9000,15
1462539645648,32,3000,25
1462539645708,45,2000,25
1462539645768,56,4000,28
1462539645828,57,4000,14
1462539645888,38,4500,24
1462539645948,23,5000,19
1462539646008,23,5500,19
1462539646068,45,6000,20.42307692
1462539646128,3,6500,20.20879121
1462539646188,23,7000,19.99450549
1462539646248,34,7500,19.78021978
1462539646308,34,8000,19.56593407
1462539646368,45,8500,19.35164835
1462539646428,45,9000,19.13736264
1462539646488,4,3000,18.92307692
1462539646548,54,2000,18.70879121
1462539646608,54,4000,18.49450549
1462539646668,3,4000,18.28021978
1462539646728,43,4500,18.06593407
1462539646788,3,5000,17.85164835
1462539646848,42,5500,17.63736264
1462539646908,23,6000,17.42307692
1462539646968,32,6500,17.20879121
1462539647028,45,7000,16.99450549
1462539647088,56,7500,16.78021978
1462539647148,57,8000,16.56593407
1462539647208,38,8500,16.35164835
1462539647268,23,9000,16.13736264
1462539647328,23,3000,15.92307692
1462539647388,45,2000,15.70879121
1462539647448,3,4000,15.49450549
1462539647508,23,4000,15.28021978
1462539647568,34,4500,15.06593407
1462539647628,34,5000,14.85164835
1462539647688,45,5500,14.63736264
1462539647748,45,6000,14.42307692
1462539647808,4,6500,14.20879121
1462539647868,54,7000,17
1462539647928,54,7500,18
1462539647988,3,8000,19
1462539648048,43,8500,20
1462539648108,3,9000,21.43113553
1462539648168,42,3000,22.6670853
1462539648228,23,2000,23.90303506
1462539648288,32,4000,25.13898482
1462539648348,45,4000,26.37493459
1462539648408,56,3000,27.61088435
1462539648468,57,2000,28.84683412
1462539648528,38,4000,30.08278388
1462539648588,23,4000,31.31873365
1462539648648,23,4500,20
1462539648708,45,5000,23
1462539648768,3,5500,23
1462539648828,23,6000,25
1462539648888,34,6500,25
1462539648948,34,7000,15
1462539649008,45,7500,25
1462539649068,45,8000,25
1462539649128,4,8500,28
1462539649188,54,9000,14
1462539649248,54,3000,24
1462539649308,3,2000,19
1462539649368,43,4000,19
1462539649428,3,4000,20.42307692
1462539649488,42,4500,20.20879121
1462539649548,23,5000,19.99450549
1462539649608,32,5500,19.78021978
1462539649668,45,6000,19.56593407
1462539649728,56,6500,19.35164835
1462539649788,57,7000,19.13736264
1462539649848,38,7500,18.92307692
1462539649908,23,8000,18.70879121
1462539649968,23,8500,18.49450549
1462539650028,45,9000,18.28021978
1462539650088,3,3000,18.06593407
1462539650148,23,2000,17.85164835
1462539650208,34,4000,17.63736264
